state,district,month,enrolment_total,demo_updates_total,bio_updates_total,month_dt,total_updates,total_transactions,enroll_velocity,growth_acceleration,update_churn,center_load_density,enroll_velocity_norm,total_updates_norm,growth_acceleration_norm,center_load_density_norm,update_churn_norm,ASSI_raw,ASSI,StressCategory,high_stress,HighStressNextMonth,risk_probability_after
Maharashtra,Gadchiroli,2025-06,1084.0,356.0,30602.0,2025-06-01,30958.0,32042.0,163.0,111.0,1.6415658140985652,24031.5,0.5178551090771668,0.2203808506851753,0.7011736670140201,0.10145316068782376,0.0001802993864793035,0.34003874235453496,34.0,🟡 Watchlist,0,0.0,0.10646104949626901
Maharashtra,Gadchiroli,2025-07,2370.0,0.0,12455.0,2025-07-01,12455.0,14825.0,1286.0,1123.0,0.3419603346361317,11118.75,0.5236687615833013,0.08866346324968856,0.7053751209163488,0.04693747018318606,3.755879782925954e-05,0.30120433473866953,30.12,🟡 Watchlist,0,0.0,0.036749400130292514
Maharashtra,Gadchiroli,2025-08,0.0,0.0,12655.0,2025-08-01,12655.0,12655.0,-2370.0,-3656.0,0.863579800899165,9491.25,0.5047420353478355,0.09008720412884855,0.6855344606404311,0.04006640969674453,9.485023807195926e-05,0.29183839098747966,29.18,🟢 Stable,0,0.0,0.05153035719121789
Maharashtra,Gadchiroli,2025-09,2411.0,970.0,24433.0,2025-09-01,25403.0,27814.0,2411.0,4781.0,1.7061117256637166,20860.5,0.529492767878405,0.18083644776650648,0.7205617991522363,0.08806567509488607,0.00018738870824453212,0.3349326233121447,33.49,🟡 Watchlist,0,0.0,0.026165085041051844
Maharashtra,Gadchiroli,2025-10,9035.0,292.0,32403.0,2025-10-01,32695.0,41730.0,6624.0,4213.0,1.093951739883483,31297.5,0.5513030243417578,0.23274604022067982,0.71820367087504,0.13212912105309818,0.00012015286005896058,0.3594903914025909,35.95,🟡 Watchlist,0,1.0,0.4994685720029594
Maharashtra,Gadchiroli,2025-11,21629.0,450.0,35735.0,2025-11-01,36185.0,57814.0,12594.0,5970.0,0.9407037558111083,43360.5,0.5822090844144414,0.2575903185620217,0.7254980923240434,0.18305729472310997,0.00010332105394425295,0.38252356157548256,38.25,🟡 Watchlist,1,0.0,0.9217181220714098
Maharashtra,Gadchiroli,2025-12,9633.0,626.0,25853.0,2025-12-01,26479.0,36112.0,-11996.0,-24590.0,0.6219850218316475,27084.0,0.45490924903968605,0.18849617369638724,0.5986241483960161,0.1143403570840528,6.83149690816044e-05,0.2977374861711917,29.77,🟡 Watchlist,0,0.0,0.4323632749254655
Maharashtra,Gadchiroli,2026-01,607.0,181.0,1961.0,2026-01-01,2142.0,2749.0,-9026.0,2970.0,0.06875755287009064,2061.75,0.4702846256587598,0.015248264815803523,0.7130431894515277,0.008700176895504995,7.551902270274289e-06,0.2652980198286126,26.53,🟢 Stable,0,,0.03472952491939591
Maharashtra,Gondia,2025-05,0.0,0.0,52.0,2025-05-01,52.0,52.0,0.0,0.0,0.0,39.0,0.5170112752761873,0.0003701726285815981,0.700712835607737,0.00016043029092766706,0.0,0.2695119936413788,26.95,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Gondia,2025-06,0.0,6.0,198.0,2025-06-01,204.0,204.0,0.0,0.0,3.271698113207547,153.0,0.5170112752761873,0.0014522156967431926,0.700712835607737,0.0006417211637106681,0.00035934298673290775,0.2699085994873465,26.99,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Gondia,2025-07,0.0,0.0,169.0,2025-07-01,169.0,169.0,0.0,0.0,0.7007317073170731,126.75,0.5170112752761873,0.001203061042890194,0.700712835607737,0.0005308976074777402,7.696401559461154e-05,0.2697873304447776,26.98,🟢 Stable,0,0.0,0.057121739402764986
Maharashtra,Gondia,2025-08,0.0,0.0,211.0,2025-08-01,211.0,211.0,0.0,0.0,1.055,158.25,0.5170112752761873,0.0015020466275137924,0.700712835607737,0.0006638858749572537,0.00011587464304019917,0.26988786167517226,26.99,🟢 Stable,0,0.0,0.009170361028452333
Maharashtra,Gondia,2025-09,110.0,11.0,294.0,2025-09-01,305.0,415.0,110.0,110.0,1.222877358490566,311.25,0.5175807336694863,0.002171204840718989,0.7011695153797293,0.0013098288884291762,0.00013431324871756968,0.2703885090240692,27.04,🟢 Stable,0,0.0,0.006437437311513408
Maharashtra,Gondia,2025-10,247.0,6.0,626.0,2025-10-01,632.0,879.0,137.0,27.0,1.7555555555555558,659.25,0.5177205098205688,0.004499021178145577,0.7008249297335897,0.002779032605345706,0.00019281931122013134,0.27116564648388136,27.12,🟢 Stable,0,0.0,0.005784233769141502
Maharashtra,Gondia,2025-11,487.0,9.0,676.0,2025-11-01,685.0,1172.0,240.0,103.0,0.9198262243285941,879.0,0.5182537299524761,0.004876312511122975,0.7011404539396934,0.0037067840903813594,0.00010102799564273934,0.2715817732167421,27.16,🟢 Stable,0,0.0,0.030802216784172227
Maharashtra,Gondia,2025-12,224.0,4.0,296.0,2025-12-01,300.0,524.0,-263.0,-503.0,0.3717201166180758,393.0,0.5156497520267541,0.002135611318739989,0.6986245635594452,0.0016549651064117232,4.082742732130876e-05,0.26942562242832246,26.94,🟢 Stable,0,0.0,0.05430744213780769
Maharashtra,Gondia,2026-01,11.0,2.0,14.0,2026-01-01,16.0,27.0,-213.0,50.0,0.045182724252491695,20.25,0.515908596750981,0.00011389927033279943,0.7009204173222789,8.127060790414712e-05,4.962589615489313e-06,0.26920264244941217,26.92,🟢 Stable,0,,0.051152943335394066
Maharashtra,Gondiya,2025-03,4729.0,0.0,7163.0,2025-03-01,7163.0,11892.0,0.0,0.0,0.0,8919.0,0.5170112752761873,0.05099127958711514,0.700712835607737,0.0376504561708667,0.0,0.28779077426300304,28.78,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Gondiya,2025-04,833.0,0.0,9290.0,2025-04-01,9290.0,10123.0,-3896.0,-3896.0,1.102247347850363,7592.25,0.4968420943644326,0.06613276383698166,0.6845380684106299,0.03204911700012243,0.0001210639980797792,0.28247685538220985,28.25,🟢 Stable,0,0.0,0.011384655767253435
Maharashtra,Gondiya,2025-05,878.0,0.0,14899.0,2025-05-01,14899.0,15777.0,45.0,3941.0,1.3630556452480895,11832.75,0.5172442355279915,0.10606157679302367,0.7170744263479318,0.0499518709127217,0.0001497095605090528,0.30675657542082474,30.68,🟡 Watchlist,0,0.0,0.005593694492805
Maharashtra,Gondiya,2025-05,0.0,0.0,67.0,2025-05-01,67.0,67.0,-878.0,-923.0,0.003822147651006711,50.25,0.5124659619187641,0.0004769531945185976,0.696880877157293,0.000207926100741779,4.1980094285055773e-07,0.26764315609503203,26.76,🟢 Stable,0,0.0,0.05400982424859137
Maharashtra,Gondiya,2025-06,2231.0,442.0,15670.0,2025-06-01,16112.0,18343.0,2231.0,3109.0,201.4,13757.25,0.5285609268711885,0.11469656522512903,0.7136202666179542,0.05807682077825578,0.022120524273266457,0.3155680281053986,31.56,🟡 Watchlist,0,0.0,0.027373116979153213
Maharashtra,Gondiya,2025-06,0.0,8.0,446.0,2025-06-01,454.0,454.0,-2231.0,-4462.0,0.02394960590827282,340.5,0.5054616236811861,0.003231891795693184,0.6821882434020152,0.0014333179939458674,2.6304758631038465e-06,0.2638264198200942,26.38,🟢 Stable,0,0.0,0.04159145061774047
Maharashtra,Gondiya,2025-07,0.0,0.0,7583.0,2025-07-01,7583.0,7583.0,0.0,2231.0,14.166043956043957,5687.25,0.5170112752761873,0.05398113543335113,0.7099751317105979,0.02400649320493281,0.0015559102243586393,0.2885774895338979,28.86,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Gondiya,2025-07,0.0,0.0,336.0,2025-07-01,336.0,336.0,0.0,0.0,0.037658227848101265,252.0,0.5170112752761873,0.002391884676988788,0.700712835607737,0.0010596842900748532,4.136145696137651e-06,0.2701529301752071,27.02,🟢 Stable,0,0.0,0.051152943335394066
Maharashtra,Gondiya,2025-08,0.0,0.0,9594.0,2025-08-01,9594.0,9594.0,0.0,0.0,24.198516320474777,7195.5,0.5170112752761873,0.06829684997330486,0.700712835607737,0.03037409810734475,0.002657814635770094,0.29142438534538767,29.14,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,Gondiya,2025-08,0.0,0.0,383.0,2025-08-01,383.0,383.0,0.0,0.0,0.03392912975508077,287.25,0.5170112752761873,0.0027264637835913864,0.700712835607737,0.0012085044941590707,3.726564738421407e-06,0.2702588365453267,27.03,🟢 Stable,0,0.0,0.051152943335394066
Maharashtra,Gondiya,2025-09,3759.0,1082.0,21846.0,2025-09-01,22928.0,26687.0,3759.0,3759.0,50.75208333333333,20015.25,0.5364712216435604,0.16321765438690158,0.7163188289069993,0.08449715658418579,0.005574293402650655,0.33169670228704085,33.17,🟡 Watchlist,0,0.0,0.04063011972124326
Maharashtra,Gondiya,2025-09,165.0,19.0,560.0,2025-09-01,579.0,744.0,-3594.0,-7353.0,0.02146408478346199,558.0,0.4984055164987627,0.0041217298451681796,0.6701858686672009,0.0023515703170186985,2.357481670585999e-06,0.2600220744892263,26.0,🟢 Stable,0,0.0,0.11375324387110512
Maharashtra,Gondiya,2025-10,11257.0,497.0,21328.0,2025-10-01,21825.0,33082.0,11092.0,14686.0,31.98491379310345,24811.5,0.5744333888986675,0.1553657234383342,0.7616837368029925,0.10474620350160217,0.0035130241407084406,0.35102540959119555,35.1,🟡 Watchlist,0,0.0,0.01752973656668366
Maharashtra,Gondiya,2025-10,501.0,12.0,832.0,2025-10-01,844.0,1345.0,-10756.0,-21848.0,0.032869055255200216,1008.75,0.4613285982005114,0.0060081865100551695,0.6100079296214955,0.004254569096904117,3.6101327438529934e-06,0.23947450898638795,23.95,🟢 Stable,0,1.0,0.6888650229976531
Maharashtra,Gondiya,2025-11,22775.0,687.0,21662.0,2025-11-01,22349.0,45124.0,22274.0,33030.0,22.481242603550296,33843.0,0.6323214230247559,0.1590959245417334,0.8378413162341356,0.14287583962037126,0.002469199963778681,0.3872243560760719,38.72,🟡 Watchlist,1,0.0,0.020961085648708917
Maharashtra,Gondiya,2025-11,835.0,15.0,753.0,2025-11-01,768.0,1603.0,-21940.0,-44214.0,0.029208053691275163,1202.25,0.40343021028545395,0.0054671649759743726,0.5171524770725997,0.005071497025706843,3.2080310856639633e-06,0.2064160449883959,20.64,🟢 Stable,0,0.0,0.09326208556770336
Maharashtra,Gondiya,2025-12,9630.0,596.0,14422.0,2025-12-01,15018.0,24648.0,8795.0,30735.0,16.599869960988297,18486.0,0.5625420622676869,0.10690870261612387,0.8283133155366611,0.0780408928367875,0.001823226546202127,0.3450049722357334,34.5,🟡 Watchlist,0,0.0,0.0036412739307806656
Maharashtra,Gondiya,2025-12,472.0,9.0,543.0,2025-12-01,552.0,1024.0,-9158.0,-17953.0,0.031240428790199084,768.0,0.469601275586801,0.0039295248264815804,0.6261785451843118,0.0032381587668821213,3.431254535058844e-06,0.2441046476433956,24.41,🟢 Stable,0,0.0,0.18981718900475014
Maharashtra,Gondiya,2026-01,795.0,203.0,1316.0,2026-01-01,1519.0,2314.0,323.0,9481.0,2.3348101265822785,1735.5,0.5186834121946926,0.010813311977220146,0.7400744803191777,0.00732279841089575,0.00025644103316053437,0.2815259630234222,28.15,🟢 Stable,0,0.0,0.004943570104945645
Maharashtra,Gondiya,2026-01,22.0,6.0,23.0,2026-01-01,29.0,51.0,-773.0,-1096.0,0.016217105263157894,38.25,0.5130095358396405,0.00020644242747819896,0.6961626444249779,0.00015726390360672624,1.7811860507239396e-06,0.2675603802152239,26.76,🟢 Stable,0,,0.05400982424859137
Maharashtra,Hingoli,2025-03,8656.0,0.0,7231.0,2025-03-01,7231.0,15887.0,0.0,0.0,0.0,11915.25,0.5170112752761873,0.05147535148602954,0.700712835607737,0.05030017351802518,0.0,0.2898092498398054,28.98,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Hingoli,2025-04,0.0,1144.0,10723.0,2025-04-01,11867.0,11867.0,-8656.0,-8656.0,1.3947663163716815,8900.25,0.4722000766180383,0.08447766506495817,0.6647762891862382,0.03757129648784318,0.00015319246353939536,0.27778336660070413,27.78,🟢 Stable,0,0.0,0.005708797102144474
Maharashtra,Hingoli,2025-05,0.0,311.0,16788.0,2025-05-01,17099.0,17099.0,0.0,8656.0,1.2246503201887429,12824.25,0.5170112752761873,0.12172272646378358,0.7366493820292358,0.05413783495100543,0.00013450797981131394,0.31515422828046236,31.52,🟡 Watchlist,0,0.0,0.051772782696645286
Maharashtra,Hingoli,2025-05,0.0,0.0,4.0,2025-05-01,4.0,4.0,0.0,0.0,0.00019883040935672516,3.0,0.5170112752761873,2.8474817583199857e-05,0.700712835607737,8.44369952250879e-06,2.183829640734332e-08,0.2694037744756629,26.94,🟢 Stable,0,0.0,0.8527707425480199
Maharashtra,Hingoli,2025-06,0.0,973.0,16025.0,2025-06-01,16998.0,16998.0,0.0,0.0,2889.66,12748.5,0.5170112752761873,0.12100373731980779,0.700712835607737,0.05381802983159041,0.3173822947938786,0.35532636896436653,35.53,🟡 Watchlist,0,0.0,0.03151560135022793
Maharashtra,Hingoli,2025-06,0.0,0.0,1.0,2025-06-01,1.0,1.0,0.0,0.0,5.000294134949115e-05,0.75,0.5170112752761873,7.118704395799964e-06,0.700712835607737,-1.0554624403135991e-06,5.49201230315858e-09,0.269397008121129,26.94,🟢 Stable,0,1.0,0.8989840297695768
Maharashtra,Hingoli,2025-07,0.0,3006.0,14033.0,2025-07-01,17039.0,17039.0,0.0,0.0,7241.575,12779.25,0.5170112752761873,0.12129560420003559,0.700712835607737,0.053947851711748984,0.795369590686095,0.42711690335027974,42.71,🟡 Watchlist,1,0.0,0.03151560135022793
Maharashtra,Hingoli,2025-07,0.0,0.0,2.0,2025-07-01,2.0,2.0,0.0,0.0,9.976525821596244e-05,1.5,0.5170112752761873,1.4237408791599929e-05,0.700712835607737,2.1109248806271974e-06,1.0957595908614166e-08,0.2693992635751636,26.94,🟢 Stable,0,0.0,0.35856770786804343
Maharashtra,Hingoli,2025-08,0.0,0.0,10745.0,2025-08-01,10745.0,10745.0,0.0,0.0,3044.4166666666665,8058.75,0.5170112752761873,0.07649047873287061,0.700712835607737,0.03401860991374761,0.3343798052280882,0.3437777678950873,34.38,🟡 Watchlist,0,0.0,0.0040294073166691185
Maharashtra,Hingoli,2025-08,0.0,0.0,2.0,2025-08-01,2.0,2.0,0.0,0.0,0.00015819839940442955,1.5,0.5170112752761873,1.4237408791599929e-05,0.700712835607737,2.1109248806271974e-06,1.7375528967316713e-08,0.2693992645378535,26.94,🟢 Stable,0,1.0,0.9102379301490051
Maharashtra,Hingoli,2025-09,4096.0,1392.0,25922.0,2025-09-01,27314.0,31410.0,4096.0,4096.0,7738.966666666666,23557.5,0.5382158350848493,0.19444029186688022,0.7177179296630118,0.09945200390098917,0.85,0.46912541825568316,46.91,🟡 Watchlist,1,0.0,0.0361513323562895
Maharashtra,Hingoli,2025-09,1.0,1.0,3.0,2025-09-01,4.0,5.0,-4095.0,-8191.0,0.00012447373238147537,3.75,0.49581189236200984,2.8474817583199857e-05,0.6667067991314781,1.1610086843449589e-05,1.3671421144630084e-08,0.25730319518493355,25.73,🟢 Stable,0,1.0,0.1936096090276756
Maharashtra,Hingoli,2025-10,15407.0,613.0,17873.0,2025-10-01,18486.0,33893.0,15406.0,19501.0,3142.62,25419.75,0.5967665117049584,0.13159636946075814,0.7816738559133803,0.10731414361888517,0.34516584901515707,0.40629749036921153,40.63,🟡 Watchlist,1,0.0,0.019992073360121702
Maharashtra,Hingoli,2025-10,0.0,0.0,6.0,2025-10-01,6.0,6.0,-15407.0,-30813.0,0.00027586952993995784,4.5,0.4372508619529316,4.2712226374799786e-05,0.5727885282041276,1.4776474164390385e-05,3.029979460422763e-08,0.22388332020174598,22.39,🟢 Stable,0,1.0,0.7598092761384021
Maharashtra,Hingoli,2025-11,56682.0,757.0,17812.0,2025-11-01,18569.0,75251.0,56682.0,72089.0,2254.807142857143,56438.25,0.8104480084486918,0.13218722192560953,1.0,0.23826959043835463,0.24765400265693158,0.5085473465578683,50.85,🟡 Watchlist,1,0.0,0.0057481809311314734
Maharashtra,Hingoli,2025-11,4.0,0.0,13.0,2025-11-01,13.0,17.0,-56678.0,-113360.0,0.0005950457727517502,12.75,0.22359524968162098,9.254315714539953e-05,0.2300835723982746,4.960673469473915e-05,6.535612939354363e-08,0.10194611350297013,10.19,🟢 Stable,0,1.0,0.9197640930683427
Maharashtra,Hingoli,2025-12,15266.0,611.0,22312.0,2025-12-01,22923.0,38189.0,15262.0,71940.0,1391.7535714285714,28641.75,0.5960210388991851,0.16318206086492257,0.9993814064906651,0.12091694354964683,0.1528615623594389,0.4307438321255228,43.07,🟡 Watchlist,1,0.0,0.020961085648708917
Maharashtra,Hingoli,2025-12,2.0,0.0,3.0,2025-12-01,3.0,5.0,-15264.0,-30526.0,0.00011123713139068225,3.75,0.4379911578642204,2.1356113187399893e-05,0.5739800472455983,1.1610086843449589e-05,1.221759515896781e-08,0.2243008812891374,22.43,🟢 Stable,0,0.0,0.06529307078500675
Maharashtra,Hingoli,2026-01,861.0,240.0,1814.0,2026-01-01,2054.0,2915.0,859.0,16123.0,436.47499999999997,2186.25,0.5214582276384042,0.014621818828973126,0.7676496352789276,0.009225797190781168,0.047939701252105144,0.29612476343906285,29.61,🟢 Stable,0,0.0,0.004175845429725391
Maharashtra,Hingoli,2026-01,0.0,0.0,1.0,2026-01-01,1.0,1.0,-861.0,-1720.0,0.00041362530413625306,0.75,0.5125539691250013,7.118704395799964e-06,0.6935720246274947,-1.0554624403135991e-06,4.543003267221056e-08,0.2668545253779871,26.69,🟢 Stable,0,,0.9349659235772892
Maharashtra,Jalgaon,2025-03,14082.0,0.0,34538.0,2025-03-01,34538.0,48620.0,0.0,0.0,0.0,36465.0,0.5170112752761873,0.24586581242213917,0.700712835607737,0.15394552969438027,0.0,0.35395366850028603,35.4,🟡 Watchlist,0,0.0,0.04279535757324906
Maharashtra,Jalgaon,2025-04,1426.0,423.0,43147.0,2025-04-01,43570.0,44996.0,-12656.0,-12656.0,1.0722516575465415,33747.0,0.4514924986798919,0.31016195052500445,0.6481697520228838,0.14247054204329082,0.00011776945788385533,0.34143580943097707,34.14,🟡 Watchlist,0,1.0,0.7450434317463591
Maharashtra,Jalgaon,2025-05,0.0,641.0,58766.0,2025-05-01,59407.0,59407.0,-1426.0,11230.0,1.1589348419820522,44555.25,0.5096290237412381,0.42290087204128846,0.7473356886938544,0.18810134972536866,0.00012729020011518477,0.4108339076732251,41.08,🟡 Watchlist,1,1.0,0.9248879858174585
Maharashtra,Jalgaon,2025-06,2038.0,2696.0,70186.0,2025-06-01,72882.0,74920.0,2038.0,3464.0,1.0427838001615943,56190.0,0.527561786235673,0.518825413774693,0.7150940967912018,0.23722151623512325,0.0001145328915751916,0.4402160267298367,44.02,🟡 Watchlist,1,1.0,0.8800344761256852
Maharashtra,Jalgaon,2025-07,1136.0,1463.0,53135.0,2025-07-01,54598.0,55734.0,-902.0,-2940.0,0.6367506826008809,41800.5,0.5123417164511352,0.38866702260188646,0.6885070307926715,0.1764712090955531,6.993673749002866e-05,0.38943476279674616,38.94,🟡 Watchlist,1,0.0,0.7901955406629061
Maharashtra,Jalgaon,2025-08,0.0,0.0,43311.0,2025-08-01,43311.0,43311.0,-1136.0,-234.0,0.6742678437334017,32483.25,0.5111303231417537,0.30831820608649224,0.6997413531836808,0.13713517940750558,7.405738929487462e-05,0.36539178846331766,36.54,🟡 Watchlist,0,1.0,0.6903573895167348
Maharashtra,Jalgaon,2025-09,11571.0,4758.0,85619.0,2025-09-01,90377.0,101948.0,11571.0,12707.0,1.7736527983007018,76461.0,0.5769131213567604,0.6433671471792134,0.753467652541423,0.32280263274551113,0.00019480699988658217,0.5042132136040878,50.42,🟡 Watchlist,1,1.0,0.9516317325517751
Maharashtra,Jalgaon,2025-10,23807.0,1686.0,60018.0,2025-10-01,61704.0,85511.0,12236.0,665.0,0.5803226448914558,64133.25,0.5803557561889773,0.439252536038441,0.7034736724111447,0.27075672435120723,6.373903253548977e-05,0.43621987704664494,43.62,🟡 Watchlist,1,1.0,0.9453050140092489
Maharashtra,Jalgaon,2025-11,57843.0,2240.0,75199.0,2025-11-01,77439.0,135282.0,34036.0,21800.0,1.0667393242038732,101461.5,0.6932120559518755,0.5512653497063534,0.7912184631480182,0.4283509877017516,0.0001171640174493527,0.5336332668020412,53.36,🟡 Watchlist,1,0.0,0.4367227585574771
Maharashtra,Jalgaon,2025-12,26249.0,1969.0,62270.0,2025-12-01,64239.0,90488.0,-31594.0,-65630.0,0.7051026601239669,67866.0,0.3534524709317375,0.4572984516817939,0.4282410771000004,0.28651583404752956,7.744409388489057e-05,0.33132493779459515,33.13,🟡 Watchlist,0,0.0,0.050869823970854156
Maharashtra,Jalgaon,2026-01,2249.0,888.0,5643.0,2026-01-01,6531.0,8780.0,-24000.0,7594.0,0.08641578455790784,6585.0,0.3927658076473085,0.04649225840896957,0.7322403464123652,0.027796658828098942,9.49137269069794e-06,0.26043350832666107,26.04,🟢 Stable,0,,0.14809781489006957
Maharashtra,Jalna,2025-03,11566.0,0.0,17589.0,2025-03-01,17589.0,29155.0,0.0,0.0,0.0,21866.25,0.5170112752761873,0.12521089161772558,0.700712835607737,0.09231180049226767,0.0,0.3145448789188658,31.45,🟡 Watchlist,0,0.0,0.04436598433076942
Maharashtra,Jalna,2025-04,0.0,0.0,19510.0,2025-04-01,19510.0,19510.0,-11566.0,-11566.0,0.9427799886299034,14632.5,0.4571353136680368,0.1388859227620573,0.6526950333998979,0.06177199478179369,0.00010354909445301715,0.2888256473689401,28.88,🟢 Stable,0,0.0,0.6838553454946553
Maharashtra,Jalna,2025-05,0.0,0.0,23291.0,2025-05-01,23291.0,23291.0,0.0,11566.0,1.014676336425606,17468.25,0.5170112752761873,0.16580174408257697,0.7487306378155761,0.07374410524227083,0.00011144574244990913,0.3315277150505144,33.15,🟡 Watchlist,0,0.0,0.13291887584738524
Maharashtra,Jalna,2025-06,0.0,986.0,29730.0,2025-06-01,30716.0,30716.0,0.0,0.0,1.1209256397046197,23037.0,0.5170112752761873,0.2186581242213917,0.700712835607737,0.09725453110025625,0.0001231155055690803,0.338666563986816,33.87,🟡 Watchlist,0,0.0,0.1390325482026933
Maharashtra,Jalna,2025-07,0.0,0.0,25223.0,2025-07-01,25223.0,25223.0,0.0,0.0,0.6979701793794967,18917.25,0.5170112752761873,0.1795550809752625,0.700712835607737,0.07986156554632846,7.666070652919713e-05,0.3262748901223385,32.63,🟡 Watchlist,0,0.0,0.5491876708238367
Maharashtra,Jalna,2025-08,0.0,0.0,25447.0,2025-08-01,25447.0,25447.0,0.0,0.0,0.8575146685696162,19085.25,0.5170112752761873,0.1811496707599217,0.700712835607737,0.0805708363062192,9.418408163245402e-05,0.3267825566887524,32.68,🟡 Watchlist,0,1.0,0.6602974882787386
Maharashtra,Jalna,2025-09,6144.0,2233.0,45981.0,2025-09-01,48214.0,54358.0,6144.0,6144.0,1.610417321596982,40768.5,0.5488181149891802,0.3432212137390995,0.7262204766906493,0.17211426014193856,0.00017687822965479043,0.3940975982759388,39.41,🟡 Watchlist,1,0.0,0.5432812449105519
Maharashtra,Jalna,2025-10,15010.0,1058.0,28358.0,2025-10-01,29416.0,44426.0,8866.0,2722.0,0.518585502437001,33319.5,0.5629096217760889,0.20940380850685175,0.7120135841473997,0.14066570127035458,5.695820851252116e-05,0.3565894733220452,35.66,🟡 Watchlist,0,1.0,0.9411346750141651
Maharashtra,Jalna,2025-11,30519.0,1130.0,36398.0,2025-11-01,37528.0,68047.0,15509.0,6643.0,1.0843661828194582,51035.25,0.5972997318368657,0.2671507385655811,0.7282921422017777,0.21545893617829714,0.00011910004204651003,0.3941077514740188,39.41,🟡 Watchlist,1,0.0,0.5578038064300012
Maharashtra,Jalna,2025-12,15703.0,1122.0,28265.0,2025-12-01,29387.0,45090.0,-14816.0,-30325.0,0.6655906099283221,33817.5,0.4403104065932928,0.20919736607937356,0.5748145257380568,0.14276818245145928,7.310433586384148e-05,0.2987660413338764,29.88,🟡 Watchlist,0,0.0,0.4665767659092221
Maharashtra,Jalna,2026-01,1372.0,405.0,2874.0,2026-01-01,3279.0,4651.0,-14331.0,485.0,0.09483973050224581,3488.25,0.44282120041829304,0.02334223171382808,0.7027263782387937,0.014722645579934392,1.0416606557323623e-05,0.2592960930087628,25.93,🟢 Stable,0,,0.10587919487497537
Maharashtra,Kolhapur,2025-03,14392.0,0.0,31891.0,2025-03-01,31891.0,46283.0,0.0,0.0,0.0,34712.25,0.5170112752761873,0.22702260188645665,0.700712835607737,0.14654568252534164,0.0,0.3481328887910096,34.81,🟡 Watchlist,0,0.0,0.04027202999122
Maharashtra,Kolhapur,2025-04,0.0,0.0,36208.0,2025-04-01,36208.0,36208.0,-14392.0,-14392.0,0.9650319829424306,27156.0,0.4425054098547363,0.25775404876312513,0.640962514893988,0.1146443302668631,0.00010599311520931728,0.3204699161405738,32.05,🟡 Watchlist,0,0.0,0.9260540685266695
Maharashtra,Kolhapur,2025-05,0.0,0.0,43563.0,2025-05-01,43563.0,43563.0,0.0,14392.0,1.022633875555801,32672.25,0.5170112752761873,0.31011211959423385,0.760463156321486,0.13793310901238268,0.00011231974909084731,0.37958029429612344,37.96,🟡 Watchlist,0,0.0,0.5699624040945455
Maharashtra,Kolhapur,2025-06,0.0,1552.0,42443.0,2025-06-01,43995.0,43995.0,0.0,0.0,0.8584094665319988,32996.25,0.5170112752761873,0.3131873998932194,0.700712835607737,0.1393009883350291,9.428236067935844e-05,0.36860152651825534,36.86,🟡 Watchlist,0,0.0,0.7416325936918585
Maharashtra,Kolhapur,2025-07,733.0,0.0,28646.0,2025-07-01,28646.0,29379.0,733.0,733.0,0.5534389489953632,22034.25,0.5208059389333526,0.2039224061220858,0.7037559835429217,0.0930210712521584,6.0786294463867966e-05,0.3358955616044373,33.59,🟡 Watchlist,0,0.0,0.48479013931450277
Maharashtra,Kolhapur,2025-08,0.0,0.0,28091.0,2025-08-01,28091.0,28091.0,-733.0,-1466.0,0.8335026355290257,21068.25,0.513216611619022,0.1999715251824168,0.6946265397373677,0.08894276438278666,9.154674916112899e-05,0.3305774888176254,33.06,🟡 Watchlist,0,1.0,0.7947318934883288
Maharashtra,Kolhapur,2025-09,8715.0,2464.0,65594.0,2025-09-01,68058.0,76773.0,8715.0,9448.0,2.059280222127296,57579.75,0.5621279107089239,0.48448478376935394,0.73993747638758,0.24308883194082653,0.00022617854090876063,0.4461379204693458,44.61,🟡 Watchlist,1,0.0,0.5774478637256861
Maharashtra,Kolhapur,2025-10,15900.0,1581.0,35541.0,2025-10-01,37122.0,53022.0,7185.0,-1530.0,0.4636227390940213,39766.5,0.5542072621475829,0.26426054458088627,0.6943608351427539,0.16788396668116168,5.092144018752523e-05,0.36867935192887047,36.87,🟡 Watchlist,0,1.0,0.9670845367803007
Maharashtra,Kolhapur,2025-11,55151.0,1965.0,45319.0,2025-11-01,47284.0,102435.0,39251.0,32066.0,1.0826549578428466,76826.25,0.720209560688734,0.3366008186510055,0.8338391407777672,0.3243446633708093,0.00011891209173056088,0.4796399593098693,47.96,🟡 Watchlist,1,0.0,0.35224352426351746
Maharashtra,Kolhapur,2025-12,29101.0,1513.0,39485.0,2025-12-01,40998.0,70099.0,-26050.0,-65301.0,0.7369842444749921,52574.25,0.38215317395400844,0.2918526428190069,0.4296069647816863,0.22195636296086765,8.094576896188682e-05,0.28772844345906556,28.77,🟢 Stable,0,0.0,0.0723803953226662
